host_city,lyrics,artist,language,country,eurovision_number,year,title,lyrics_english,host_country
Tel Aviv,"[Verse 1] Who are you? What you really do When you have to fight the agony that's aiming back at you? Who are you? Who you run to? Depend, defend, hope on Can you function on your own?  [Refrain 1] Are you from those who will swallow down The pain, disgrace, the sadness? Yeah When the one you love so much Can take your soul and break it, no  [Pre-Chorus] Wait for, oh, wait for What I waited for Wait for, oh, wait for Oh, no, I'm done  [Chorus] Walking out, uh Whatever I've built I'm gonna burn down I'm walking out, uh You're no more a king 'cause I was your crown  [Verse 2] First, you said you would die for me But in the end, I was the one bleeding all alone First, you said, you kneeled, you swore You loved, you lived for me How could you forget it all?  [Refrain 2] Are you from those who can take a loving heart And squeeze it out of love? Then prepare to slowly get not loved but hated instead  [Chorus] Walking out, uh Whatever I've built I'm gonna burn down I'm walking out, uh You're no more a king 'cause I was your crown  [Post-Chorus] Walking out (Walking out), walking out (Walking out) No crying now Walking out (Walking out), walking out (Walking out) No begging Walking out, uh At last, I feel proud, I'm walking out  [Bridge] You knew that my heart wasn't small But somehow you came and filled it all  [Chorus] (Walking out, uh) (Whatever I've built I'm gonna burn down) Yeah (Walking out, uh) Yeah (You're no more a king 'cause I was your crown)  [Post-Chorus] (Walking out) Walking out, (Walking out) walking out Crying now (Walking out) Walking out, (Walking out) walking out Begging (Walking out, uh) (At last, I feel proud), I'm walking out",Srbuk,English,Armenia,64,2019,Walking Out," Who are you? What you really do When you have to fight the agony that's aiming back at you? Who are you? Who you run to? Depend, defend, hope on Can you function on your own?  [Refrain 1] Are you from those who will swallow down The pain, disgrace, the sadness? Yeah When the one you love so much Can take your soul and break it, no   Wait for, oh, wait for What I waited for Wait for, oh, wait for Oh, no, I'm done   Walking out, uh Whatever I've built I'm gonna burn down I'm walking out, uh You're no more a king 'cause I was your crown   First, you said you would die for me But in the end, I was the one bleeding all alone First, you said, you kneeled, you swore You loved, you lived for me How could you forget it all?  [Refrain 2] Are you from those who can take a loving heart And squeeze it out of love? Then prepare to slowly get not loved but hated instead   Walking out, uh Whatever I've built I'm gonna burn down I'm walking out, uh You're no more a king 'cause I was your crown   Walking out (Walking out), walking out (Walking out) No crying now Walking out (Walking out), walking out (Walking out) No begging Walking out, uh At last, I feel proud, I'm walking out   You knew that my heart wasn't small But somehow you came and filled it all   (Walking out, uh) (Whatever I've built I'm gonna burn down) Yeah (Walking out, uh) Yeah (You're no more a king 'cause I was your crown)   (Walking out) Walking out, (Walking out) walking out Crying now (Walking out) Walking out, (Walking out) walking out Begging (Walking out, uh) (At last, I feel proud), I'm walking out",Israel
Tel Aviv,"[Verse 1] I see 22, oh, when I think of you Lately, that's all I do Don't you know that I, I'm always driving by Wanna come home to you  [Pre-Chorus] Oh, I know I've always been afraid to say How I feel, but this's got to change  [Chorus] Every time I'm with somebody I'm confusing him with you Anywhere I go reminds me of the things we used to do And I dream about the street where we kissed out of the blue At your house, number 22  [Post-Chorus] Baby, where are you? Number 22  [Verse 2] I see 22, oh, it's like déjà vu Boy, if you only knew This time I messed it up, but I can't give you up Your face is all I've got  [Pre-Chorus] Yeah, I know I've always been afraid to say How I feel, but this's got to change  [Chorus] Every time I'm with somebody I'm confusing him with you Anywhere I go reminds me of the things we used to do And I dream about the street where we kissed out of the blue At your house, number 22  [Post-Chorus] Number 22, yeah Baby, where are you? Number 22  [Bridge] All alone tonight Wishing you were laying by my side So I just keep on driving by To pass the time  [Chorus] (Every time I'm with somebody I'm confusing him with you) (Anywhere I go reminds me of the things we used to do) Every time I'm with somebody And I dream about the street where we kissed out of the blue At your house, number 22  [Outro] (Every time I'm with somebody I'm confusing him with you) Everybody, no, no, no (Anywhere I go reminds me of the things we used to do) I remember you (And I dream about the street where we kissed out of the blue) Number 22 (At your house) Number 22",Sarah McTernan,English,Ireland,64,2019,22," I see 22, oh, when I think of you Lately, that's all I do Don't you know that I, I'm always driving by Wanna come home to you   Oh, I know I've always been afraid to say How I feel, but this's got to change   Every time I'm with somebody I'm confusing him with you Anywhere I go reminds me of the things we used to do And I dream about the street where we kissed out of the blue At your house, number 22   Baby, where are you? Number 22   I see 22, oh, it's like déjà vu Boy, if you only knew This time I messed it up, but I can't give you up Your face is all I've got   Yeah, I know I've always been afraid to say How I feel, but this's got to change   Every time I'm with somebody I'm confusing him with you Anywhere I go reminds me of the things we used to do And I dream about the street where we kissed out of the blue At your house, number 22   Number 22, yeah Baby, where are you? Number 22   All alone tonight Wishing you were laying by my side So I just keep on driving by To pass the time   (Every time I'm with somebody I'm confusing him with you) (Anywhere I go reminds me of the things we used to do) Every time I'm with somebody And I dream about the street where we kissed out of the blue At your house, number 22   (Every time I'm with somebody I'm confusing him with you) Everybody, no, no, no (Anywhere I go reminds me of the things we used to do) I remember you (And I dream about the street where we kissed out of the blue) Number 22 (At your house) Number 22",Israel
Tel Aviv,"[Verse 1] Hold on, even with the wind we'll make it Be strong, keep the fire burning inside Go on, as I breathe in you Look into my eyes Fly me high, right up to the sky  [Chorus] Stay, until I find a way to be together Forever's here to stay No matter what they say It’s now or never, it's forever  [Verse 2] This time, we can try to keep our story This crime, we can stop from breaking apart No rhyme is a match for you Never let me down If I fall I'm nothing at all  [Chorus] Stay, until I find a way to be together Forever's here to stay No matter what they say It’s now or never, it's forever  [Bridge] When you come stand beside me The earth is moving fast Stay, stay, oh-oh-ooh, oh-oh-ooh-ooh-ooh Stay (Stay), stay, oh-oh-ooh, oh-oh-ooh-ooh  [Chorus] Stay, until I find a way to be together Forever's here to stay No matter what they say It’s now or never, it's forever",Anna Odobescu,English,Moldova,64,2019,Stay," Hold on, even with the wind we'll make it Be strong, keep the fire burning inside Go on, as I breathe in you Look into my eyes Fly me high, right up to the sky   Stay, until I find a way to be together Forever's here to stay No matter what they say It’s now or never, it's forever   This time, we can try to keep our story This crime, we can stop from breaking apart No rhyme is a match for you Never let me down If I fall I'm nothing at all   Stay, until I find a way to be together Forever's here to stay No matter what they say It’s now or never, it's forever   When you come stand beside me The earth is moving fast Stay, stay, oh-oh-ooh, oh-oh-ooh-ooh-ooh Stay (Stay), stay, oh-oh-ooh, oh-oh-ooh-ooh   Stay, until I find a way to be together Forever's here to stay No matter what they say It’s now or never, it's forever",Israel
Tel Aviv,"[Verse 1] I noticed her when she arrived Kind of lady that mama like But mama, she ain't here tonight Gettin' rowdy, rowdy When she poured out a little spice Got the whole place on a vibe Monday night into Friday night Gettin' rowdy, rowdy  [Refrain] She let her body talk She make the party stop She gettin' naughty, ya Droppin' it, droppin' it down  [Pre-Chorus] When she go low, when she go low She go so low, she go so low Oh, she know, oh Oh, she know, she got me dirty dancin' When she go low, when she go low She go so low, she go so low Oh, she know, oh Oh, she know, she got me dirty dancin', dirty dancin'  [Chorus] Dirty dancin' Dirty dancin'  [Verse 2] Oh, she lightin' the fire now We're goin' wild, like an animal All in, gonna sweat it out Gettin' rowdy, rowdy Turnin' heads and turnin' up Breakin' necks, she breakin' cups Look at her, can't get enough Gettin' rowdy, rowdy  [Refrain] She let her body talk She make the party stop She gettin' naughty, ya Droppin' it, droppin' it down  [Pre-Chorus] When she go low, when she go low She go so low, she go so low Oh, she know, oh Oh, she know, she got me dirty dancin' When she go low, when she go low She go so low, she go so low Oh, she know, oh Oh, she know, she got me dirty dancin', dirty dancin'  [Chorus] Dirty dancin' Dirty dancin'  [Bridge] All the boys go, yo-yo-yo All the girls go, yo-yo-yo Everyone go, yo-yo-yo She got us dirty dancin'  [Pre-Chorus] When she go low, when she go low She go so low, she go so low Oh, she know, oh Oh, she know, she got me dirty dancin' She got me dirty dancin', dirty dancin'  [Chorus] Oh, she got me dirty dancin' Yeah, she got me, got me, got me, dirty dancin'  [Outro] When she go low, when she go low She go so low, she go so low Oh, she know, oh Oh, she know, she got me dirty dancin', dirty dancin'",Luca Hänni,English,Switzerland,64,2019,She Got Me," I noticed her when she arrived Kind of lady that mama like But mama, she ain't here tonight Gettin' rowdy, rowdy When she poured out a little spice Got the whole place on a vibe Monday night into Friday night Gettin' rowdy, rowdy  [Refrain] She let her body talk She make the party stop She gettin' naughty, ya Droppin' it, droppin' it down   When she go low, when she go low She go so low, she go so low Oh, she know, oh Oh, she know, she got me dirty dancin' When she go low, when she go low She go so low, she go so low Oh, she know, oh Oh, she know, she got me dirty dancin', dirty dancin'   Dirty dancin' Dirty dancin'   Oh, she lightin' the fire now We're goin' wild, like an animal All in, gonna sweat it out Gettin' rowdy, rowdy Turnin' heads and turnin' up Breakin' necks, she breakin' cups Look at her, can't get enough Gettin' rowdy, rowdy  [Refrain] She let her body talk She make the party stop She gettin' naughty, ya Droppin' it, droppin' it down   When she go low, when she go low She go so low, she go so low Oh, she know, oh Oh, she know, she got me dirty dancin' When she go low, when she go low She go so low, she go so low Oh, she know, oh Oh, she know, she got me dirty dancin', dirty dancin'   Dirty dancin' Dirty dancin'   All the boys go, yo-yo-yo All the girls go, yo-yo-yo Everyone go, yo-yo-yo She got us dirty dancin'   When she go low, when she go low She go so low, she go so low Oh, she know, oh Oh, she know, she got me dirty dancin' She got me dirty dancin', dirty dancin'   Oh, she got me dirty dancin' Yeah, she got me, got me, got me, dirty dancin'   When she go low, when she go low She go so low, she go so low Oh, she know, oh Oh, she know, she got me dirty dancin', dirty dancin'",Israel
Tel Aviv,"[Verse 1] It was a lonely night No stars were shining, there was no light One troubled thought broke through And colored my world so blue  [Chorus] Lo-o-o-o-ove, where are you? Lo-o-o-o-ove, I need you Lo-o-o-o-ove, all night through Where are you, my love? Oh  [Verse 2] I travelled through the time It felt for me like doing a crime My mind did crazy things Imagination opened their wings  [Verse 3] A river dark as coal It took me far away from the shore Please come to me 'till sunrise And take me back to my paradise  [Chorus] Lo-o-o-o-ove, where are you? Lo-o-o-o-ove, I need you Lo-o-o-o-ove, all night through Where are you, my love? Oh Lo-o-o-o-ove, where are you? Lo-o-o-o-ove, I need you Lo-o-o-o-ove, all night through Lo-o-o-o-ove, oh  [Bridge] Love, love  [Chorus] Lo-o-o-o-ove, where are you? Lo-o-o-o-ove, I need you Lo-o-o-o-ove, all night through Where are you, my love? Oh Lo-o-o-o-ove, where are you? Lo-o-o-o-ove, I need you Lo-o-o-o-ove, all night through Where are you, my love? Where are you?",Carousel,English,Latvia,64,2019,That Night," It was a lonely night No stars were shining, there was no light One troubled thought broke through And colored my world so blue   Lo-o-o-o-ove, where are you? Lo-o-o-o-ove, I need you Lo-o-o-o-ove, all night through Where are you, my love? Oh   I travelled through the time It felt for me like doing a crime My mind did crazy things Imagination opened their wings   A river dark as coal It took me far away from the shore Please come to me 'till sunrise And take me back to my paradise   Lo-o-o-o-ove, where are you? Lo-o-o-o-ove, I need you Lo-o-o-o-ove, all night through Where are you, my love? Oh Lo-o-o-o-ove, where are you? Lo-o-o-o-ove, I need you Lo-o-o-o-ove, all night through Lo-o-o-o-ove, oh   Love, love   Lo-o-o-o-ove, where are you? Lo-o-o-o-ove, I need you Lo-o-o-o-ove, all night through Where are you, my love? Oh Lo-o-o-o-ove, where are you? Lo-o-o-o-ove, I need you Lo-o-o-o-ove, all night through Where are you, my love? Where are you?",Israel
Tel Aviv,"[Verse 1] You left me on a Sunday And I still remember that day in September Yeah, you left me on a Sunday Made sure there’s no way, yeah, to forget that day  [Chorus] Say yeah-ey-ey, ey, ey, ey, ey Loving you is a hard price to pay Ey, ey, ey, ey  [Verse 2] Watching the smoke rise from the ashtray Filling the room with pain It's still in my veins Can't feel at home, 'cause it's so lonely So cold and so grey, yeah, since you left that day You know, you know  [Pre-Chorus] Even if the sun rises and the world moves on every day, ey, ey, ey I will always be waiting for you to come back home to me To me, to me, ey, ey  [Chorus] Ey, ey, ey, ey Loving you is a hard price to pay Ey, ey, ey, ey Ey, ey, ey, ey, ey Loving you is a hard price to pay Ey, ey, ey, ey  [Verse 3] Wake me up from this nightmare Is this even true? Am I without you? Love's not fair Oh, I have learned that Just never knew that I'll be losing you You know, you know  [Pre-Chorus] Even if the sun rises and the world moves on every day, ey I will always be waiting for you to come back home to me To me, to me  [Chorus] Loving you is a hard price to pay Ey, ey, ey, ey, ey Ey, ey, ey, ey, ey Loving you is a hard price to pay Ey, ey",Ester Peony,English,Romania,64,2019,On a Sunday," You left me on a Sunday And I still remember that day in September Yeah, you left me on a Sunday Made sure there’s no way, yeah, to forget that day   Say yeah-ey-ey, ey, ey, ey, ey Loving you is a hard price to pay Ey, ey, ey, ey   Watching the smoke rise from the ashtray Filling the room with pain It's still in my veins Can't feel at home, 'cause it's so lonely So cold and so grey, yeah, since you left that day You know, you know   Even if the sun rises and the world moves on every day, ey, ey, ey I will always be waiting for you to come back home to me To me, to me, ey, ey   Ey, ey, ey, ey Loving you is a hard price to pay Ey, ey, ey, ey Ey, ey, ey, ey, ey Loving you is a hard price to pay Ey, ey, ey, ey   Wake me up from this nightmare Is this even true? Am I without you? Love's not fair Oh, I have learned that Just never knew that I'll be losing you You know, you know   Even if the sun rises and the world moves on every day, ey I will always be waiting for you to come back home to me To me, to me   Loving you is a hard price to pay Ey, ey, ey, ey, ey Ey, ey, ey, ey, ey Loving you is a hard price to pay Ey, ey",Israel
Tel Aviv,"[Verse 1] Travel the world to see The ruins of what has been Learning our history But still, we don't take it in  [Pre-Chorus 1] Why we make it tough? The world has had enough Don't get too political And who are we to judge? It doesn't take too much Only just a miracle  [Chorus 1] Love is forever Love is forever and everyone Love is forever Love is forever and everyone Just a taste of love, a taste of what Could actually rule both me and you A taste of love is all we got So don't you never ever give up love  [Verse 2] Come over my long lost friend And work on a happy end Imagine what we could do After what we've been through  [Pre-Chorus 1] Why we make it tough? The world has had enough Don't get too political And who are we to judge? It doesn't take too much Only just a miracle  [Chorus 1] Love is forever Love is forever and everyone Love is forever Love is forever and everyone Just a taste of love, a taste of what Could actually rule both me and you A taste of love is all we got So don't you never ever give up love  [Verse 3] Venez découvrir la vie Ce soir on va tous partir Le beau temps n'est pas fini Qu'en dîtes-vous, mon ami ?  [Pre-Chorus 2] Hvorfor ska' vi slås? All we need is love Liebe ist für alle da Kærlighed er håb, alle ka' forstå Kærlighed er samme sprog  [Chorus 2] L'amour est pour toujours L'amour est pour toujours et pour tout le monde L'amour est pour toujours L'amour est pour toujours et pour tout le monde Just a taste of love, a taste of what Could actually rule both me and you A taste of love is all we got So don't you never ever give up love",Leonora,English/French (German/Danish),Denmark,64,2019,Love Is Forever," Travel the world to see The ruins of what has been Learning our history But still, we don't take it in   Why we make it tough? The world has had enough Don't get too political And who are we to judge? It doesn't take too much Only just a miracle   Love is forever Love is forever and everyone Love is forever Love is forever and everyone Just a taste of love, a taste of what Could actually rule both me and you A taste of love is all we got So don't you never ever give up love   Come over my long lost friend And work on a happy end Imagine what we could do After what we've been through   Why we make it tough? The world has had enough Don't get too political And who are we to judge? It doesn't take too much Only just a miracle   Love is forever Love is forever and everyone Love is forever Love is forever and everyone Just a taste of love, a taste of what Could actually rule both me and you A taste of love is all we got So don't you never ever give up love   Venez découvrir la vie Ce soir on va tous partir Le beau temps n'est pas fini Qu'en dîtes-vous, mon ami ?   Hvorfor ska' vi slås? All we need is love Liebe ist für alle da Kærlighed er håb, alle ka' forstå Kærlighed er samme sprog   L'amour est pour toujours L'amour est pour toujours et pour tout le monde L'amour est pour toujours L'amour est pour toujours et pour tout le monde Just a taste of love, a taste of what Could actually rule both me and you A taste of love is all we got So don't you never ever give up love",Israel
Tel Aviv,"[Verse 1] Hey, how you been? I wonder, do you ever think of me? Say, am I wrong To wonder if it could be you and me?  [Pre-Chorus] Is it too late for love? Hmm Is it too late for love? I wanna know Is it too late for love? I can't take no more Is it?  [Chorus] I could be the sun that lights your dark Maybe I would lit your world with just one spark I could make it burn for you and me If I could be there, I would be there Hear me I could be the sun that lights your dark (Is it too late for love? Is it too late for love?) Hear me I could make it burn for you and me  [Verse 2] Days came and went But nothing ever really felt the same You left a space Where everything reminds me of your face  [Pre-Chorus] Is it too late for love? Hmm Is it too late for love? I wanna know  [Chorus] I could be the sun that lights your dark Maybe I would lit your world with just one spark I could make it burn for you and me If I could be there, I would be there Hear me I could be the sun that lights your dark (Is it too late for love? Is it too late for love?) Hear me I could make it burn for you and me (Is it too late for love? Is it too late for love?)  [Bridge] We could be a storm that rages on And maybe we would own the ocean carry on  [Chorus] I could be the sun that lights your dark Maybe I would lit your world with just one spark I could make it burn for you and me If I could be there, I would be there Hear me I could be the sun that lights your dark (Is it too late for love? Is it too late for love?) Is it too late for love? But is it too late for love? Is it?",John Lundvik,English,Sweden,64,2019,Too Late for Love," Hey, how you been? I wonder, do you ever think of me? Say, am I wrong To wonder if it could be you and me?   Is it too late for love? Hmm Is it too late for love? I wanna know Is it too late for love? I can't take no more Is it?   I could be the sun that lights your dark Maybe I would lit your world with just one spark I could make it burn for you and me If I could be there, I would be there Hear me I could be the sun that lights your dark (Is it too late for love? Is it too late for love?) Hear me I could make it burn for you and me   Days came and went But nothing ever really felt the same You left a space Where everything reminds me of your face   Is it too late for love? Hmm Is it too late for love? I wanna know   I could be the sun that lights your dark Maybe I would lit your world with just one spark I could make it burn for you and me If I could be there, I would be there Hear me I could be the sun that lights your dark (Is it too late for love? Is it too late for love?) Hear me I could make it burn for you and me (Is it too late for love? Is it too late for love?)   We could be a storm that rages on And maybe we would own the ocean carry on   I could be the sun that lights your dark Maybe I would lit your world with just one spark I could make it burn for you and me If I could be there, I would be there Hear me I could be the sun that lights your dark (Is it too late for love? Is it too late for love?) Is it too late for love? But is it too late for love? Is it?",Israel
Tel Aviv,"[Verse 1] Mind's got to move, but I'm so trapped within me Expanded all my limits too carelessly And I'm counting on the time to get me back in line 'Cause nothing really makes sense no more But I'm set on hold, so I needn't be bold anymore  [Pre-Chorus] 'Cause the face in the mirror Just couldn't look clearer right back through me And how I'd like to say It will be better tomorrow or any day  [Chorus] Yeah, I'm talking 'bout you, you You and the luck you try to find You, you You and how hard you try to hide it  [Verse 2] I sense the pain, but it doesn't hurt anymore It's even number than the ache I felt before So I smile for a while, let the torture begin and The pressure on my chest becomes almost routine, oh It's not like I don't care, but there's nothing left to bare  [Chorus] Yeah, I'm talking 'bout you, you You and the love you try to find You, you You and how hard you try to hide it  [Bridge] And I'm letting it all come crashing down Come breaking in It's like the rain just left black blurred outlines  [Chorus] And I'm talking 'bout you, you You and the love you try to find You, you You and how hard you try to hide it",Pænda,English,Austria,64,2019,Limits," Mind's got to move, but I'm so trapped within me Expanded all my limits too carelessly And I'm counting on the time to get me back in line 'Cause nothing really makes sense no more But I'm set on hold, so I needn't be bold anymore   'Cause the face in the mirror Just couldn't look clearer right back through me And how I'd like to say It will be better tomorrow or any day   Yeah, I'm talking 'bout you, you You and the luck you try to find You, you You and how hard you try to hide it   I sense the pain, but it doesn't hurt anymore It's even number than the ache I felt before So I smile for a while, let the torture begin and The pressure on my chest becomes almost routine, oh It's not like I don't care, but there's nothing left to bare   Yeah, I'm talking 'bout you, you You and the love you try to find You, you You and how hard you try to hide it   And I'm letting it all come crashing down Come breaking in It's like the rain just left black blurred outlines   And I'm talking 'bout you, you You and the love you try to find You, you You and how hard you try to hide it",Israel
Tel Aviv,"[Verse] I have a dream A dream as beautiful as it is extreme I know it's not as crazy as it may seem So I don't ever wanna give up on this dream Open your heart And you'll arrive at where the dream has to start To pull a world together out of the parts And turn this war into a hopeful work of art  [Pre-Chorus] We have lived the darkest night Waiting for the day Now the time for us is right To arise and say  [Chorus] I dream of love You dream of love Angels of God We all dream of love I dream of love You dream of love Angels of God We all dream of love  [Pre-Chorus] Svijetu nisi dužan ti Ništa donijeti Jedino si čovjek kad Možeš voljeti  [Chorus] Kao heroj, kao heroj I moj i tvoj, ljubav je heroj Kao heroj, kao heroj I moj i tvoj, ljubav je heroj",Roko,English/Croatian,Croatia,64,2019,The Dream (Heroj),I have a dream A dream as beautiful as it is extreme I know it's not as crazy as it may seem So I don't ever wanna give up on this dream Open your heart And you'll arrive at where the dream has to start To pull a world together out of the parts And turn this war into a hopeful work of art We have lived the darkest night Waiting for the day Now the time for us is right To arise and say I dream of love You dream of love Angels of God We all dream of love I dream of love You dream of love Angels of God We all dream of love To the world you don't owe Anything (to bring) You are only human when You're able to love Like a hero Like a hero Both yours and mine Love is a hero Like a hero Like a hero Both yours and mine Love is a hero,Israel
Tel Aviv,"[Verse 1] I'm bluer than the ocean I'm golden like the rising sun and I'm red with hot emotion, hmm-hmm, hmm  [Pre-Chorus] And when they try to hold me down Inside a box, I'll find my way out I'm keeping it in motion, hmm-hmm, hmm  [Chorus] When life brings me trouble, this I know I never walk away, na-na Walk away, na-na We are technicolor, watch us go We never walk away, na-na Just stay with me now  [Drop] Chame-chameleon, chame-chameleon, chame-chameleon Yeah-la-la-la-la-la-la Chame-chameleon, chame-chameleon, chame-chameleon Yeah-la-la-la-la-la-la  [Verse 2] The grass is always greener When you love me deeper, darling I can be your jungle, hmm-hmm, hmm  [Pre-Chorus] So when they try to hold me down Inside a box, I'll find my way out I'm keeping it in motion, oh-oh, oh  [Chorus] When life brings me trouble, this I know I never walk away, na-na Walk away, na-na We are technicolor, watch us go We never walk away, na-na Just stay with me now  [Drop] Chame-chameleon, chame-chameleon, chame-chameleon Yeah-la-la-la  [Bridge] Give me water, I'm a swimmer Give me fire, I'm a fighter Give me love, I'm your lover Yeah-la-la-la Make me cry, I'll be a river Take my heart, I'll be a giver I can change like the weather Yeah-la-la-la  [Chorus] When life brings me trouble, this I know I never walk away, na-na Walk away, na-na We are technicolor, watch us go We never walk away, na-na I never walk away, na-na  [Post-Chorus] Give me water, I'm a swimmer Give me fire, I'm a fighter Give me love, I'm your lover Oh, oh, oh  [Chorus] When life brings me trouble, this I know I never walk away, na-na I never walk away, na-na Chame-chameleon Yeah-la-la-la",Michela,English,Malta,64,2019,Chameleon," I'm bluer than the ocean I'm golden like the rising sun and I'm red with hot emotion, hmm-hmm, hmm   And when they try to hold me down Inside a box, I'll find my way out I'm keeping it in motion, hmm-hmm, hmm   When life brings me trouble, this I know I never walk away, na-na Walk away, na-na We are technicolor, watch us go We never walk away, na-na Just stay with me now  [Drop] Chame-chameleon, chame-chameleon, chame-chameleon Yeah-la-la-la-la-la-la Chame-chameleon, chame-chameleon, chame-chameleon Yeah-la-la-la-la-la-la   The grass is always greener When you love me deeper, darling I can be your jungle, hmm-hmm, hmm   So when they try to hold me down Inside a box, I'll find my way out I'm keeping it in motion, oh-oh, oh   When life brings me trouble, this I know I never walk away, na-na Walk away, na-na We are technicolor, watch us go We never walk away, na-na Just stay with me now  [Drop] Chame-chameleon, chame-chameleon, chame-chameleon Yeah-la-la-la   Give me water, I'm a swimmer Give me fire, I'm a fighter Give me love, I'm your lover Yeah-la-la-la Make me cry, I'll be a river Take my heart, I'll be a giver I can change like the weather Yeah-la-la-la   When life brings me trouble, this I know I never walk away, na-na Walk away, na-na We are technicolor, watch us go We never walk away, na-na I never walk away, na-na   Give me water, I'm a swimmer Give me fire, I'm a fighter Give me love, I'm your lover Oh, oh, oh   When life brings me trouble, this I know I never walk away, na-na I never walk away, na-na Chame-chameleon Yeah-la-la-la",Israel
Tel Aviv,"[Verse 1] If you wanna see, just open your eyes If you wanna breathe, let's go outside in the open Out in the open But there's no need to stay locked up inside This kingdom is yours and this kingdom is mine Let me show you Just let me show you  [Pre-Chorus] Ooh, you don't have to be afraid You don't got to hurt away 'Cause we got a love that can't be caged We got a love that can't be caged  [Chorus] Come on, come on, let your feelings out Come on, come on, get your freedom now Run wild Run with the lions, ooh Come on, come on, let your feelings out Come on, come on, get your freedom now Run wild Run with the lions, ooh  [Verse 2] If you want a voice, open your mouth Don't worry about the words, we'll figure it out Just try it Just try it  [Pre-Chorus] Ooh, you don't have to be afraid You don't got to hurt away 'Cause we got a love that can't be caged We got a love that can't be caged  [Chorus] Come on, come on, let your feelings out Come on, come on, get your freedom now Run wild Run with the lions, ooh Come on, come on, let your feelings out Come on, come on, get your freedom now Run wild Run with the lions, ooh  [Bridge] Ooh, ooh, ooh We got a love that can't be caged Ooh, ooh, ooh We got a love that can't be caged We got a love that can't be caged Run with the lions, oh-woah-oh-oh Run with the lions, oh-woah-oh-oh (We got a love that can't be caged)  [Chorus] Come on, come on, let your feelings out Come on, come on, get your freedom now Run wild (Wild) Run with the lions, ooh  [Outro] We got a love that can't be caged We got a love that can't be caged",Jurij Veklenko,English,Lithuania,64,2019,Run with the Lions," If you wanna see, just open your eyes If you wanna breathe, let's go outside in the open Out in the open But there's no need to stay locked up inside This kingdom is yours and this kingdom is mine Let me show you Just let me show you   Ooh, you don't have to be afraid You don't got to hurt away 'Cause we got a love that can't be caged We got a love that can't be caged   Come on, come on, let your feelings out Come on, come on, get your freedom now Run wild Run with the lions, ooh Come on, come on, let your feelings out Come on, come on, get your freedom now Run wild Run with the lions, ooh   If you want a voice, open your mouth Don't worry about the words, we'll figure it out Just try it Just try it   Ooh, you don't have to be afraid You don't got to hurt away 'Cause we got a love that can't be caged We got a love that can't be caged   Come on, come on, let your feelings out Come on, come on, get your freedom now Run wild Run with the lions, ooh Come on, come on, let your feelings out Come on, come on, get your freedom now Run wild Run with the lions, ooh   Ooh, ooh, ooh We got a love that can't be caged Ooh, ooh, ooh We got a love that can't be caged We got a love that can't be caged Run with the lions, oh-woah-oh-oh Run with the lions, oh-woah-oh-oh (We got a love that can't be caged)   Come on, come on, let your feelings out Come on, come on, get your freedom now Run wild (Wild) Run with the lions, ooh   We got a love that can't be caged We got a love that can't be caged",Israel
Tel Aviv,"[Verse 1] No, I can't stay here longer You cannot make me cry So, I will leave you to wonder What will become of our lives  [Pre-Chorus] I’ll swallow hard, fall apart Break and bleed but you won't see  [Chorus] Tears won't fall While pride stands tall Maybe they can’t be heard or seen But tears aren't quiet things They scream, they scream, oh They scream, oh  [Verse 2] Though my throat is on fire My eyes will be liars And they'll try to stay drier Until you turn away  [Pre-Chorus] I'll swallow hard, fall apart Break and bleed but you won't see  [Chorus] Tears will fall, I hear them all They scream (Scream, they scream) They scream, oh  [Bridge] Not so silent and innocent Acid rain from your fingerprints Echoes, rivers of loneliness Hitting the walls of my heart  [Chorus] They scream, oh (Not so silent and innocent, acid rain from your fingerprints) They scream, oh (Echoes, rivers of loneliness, hitting the walls of my heart)",Sergey Lazarev (2),English,Russia,64,2019,Scream," No, I can't stay here longer You cannot make me cry So, I will leave you to wonder What will become of our lives   I’ll swallow hard, fall apart Break and bleed but you won't see   Tears won't fall While pride stands tall Maybe they can’t be heard or seen But tears aren't quiet things They scream, they scream, oh They scream, oh   Though my throat is on fire My eyes will be liars And they'll try to stay drier Until you turn away   I'll swallow hard, fall apart Break and bleed but you won't see   Tears will fall, I hear them all They scream (Scream, they scream) They scream, oh   Not so silent and innocent Acid rain from your fingerprints Echoes, rivers of loneliness Hitting the walls of my heart   They scream, oh (Not so silent and innocent, acid rain from your fingerprints) They scream, oh (Echoes, rivers of loneliness, hitting the walls of my heart)",Israel
